,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SGEN,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM,ZS
CPRT,0.9452218062032596,0.6671124109868745,0.8859598599864644,0.25857779464284447,0.14882984293758755,0.39624118701741584,-0.8056904712874084,0.11078129879721434,0.912894221926658,0.9190612139674128,0.04610774650077463,0.9482641098117025,0.5815823206740635,0.40734997302082293,0.9369502869512826,-0.09876629130336297,-0.401343191383067,0.8669295615085131,0.585047033593442,0.9628332415480649,0.7373466091439191,0.44070116571693535,0.7534243070416489,0.8755775905921938,1.0,0.8972775225608852,0.5324343111812868,0.5499846920713373,0.278119188725163,0.8995596102923588,0.6688613306540914,0.8178167108273582,-0.4807067838334767,-0.0974523826004363,0.589655866764581,-0.29224125373904286,-0.8560463941167086,-0.617996159572545,0.37823526596740065,0.9315709951641542,0.3538639084791586,0.25490142810690364,-0.2889009022340945,-0.8158776195344185,0.9302194895277981,0.9304475355412445,-0.47737783700859254,0.1572275558859083,-0.670723733671401,0.8410465111059849,0.8605155761257527,0.7292781893245912,-0.8633105242762712,-0.7687511570633953,-0.7844545135766069,0.8495087059721712,0.9374275460842515,0.8817634336678635,0.8440647388842752,0.38696845131439855,0.4485043434774268,0.7434054538158237,0.9725070678696529,0.5799836585942929,-0.9035210923047444,0.7892835705107683,0.9795776432708452,0.8962735068818385,0.8610422191563719,0.9587313179120155,0.6904781712170813,0.6826697203651352,0.5098290927028131,0.904933034351683,0.941520196000277,0.2918280874084312,0.8688011985708449,0.22650492410477777,-0.08604798133727422,-0.7326281968363624,-0.12778299173685936,0.4168608861720498,0.24869723587554007,-0.3750981121954402,0.811478730806727,-0.26825694343278794,0.9440843501044546,0.682986916550153,-0.26662540664614826,0.8070603679204145,0.8528298322409371,-0.4310264160123541,0.9284491434850313,0.8805205106752817,-0.8319653793613312,-0.35834019673133743,0.8830245077890417,-0.753330046038477,-0.3641407601571884,0.789064241560245
CRWD,0.7676255266646654,0.5311436924246061,0.8902296696259543,0.0429952366908903,0.18002015635758672,0.37594212317657266,-0.8393338948683277,-0.1781680775145457,0.8271230350955858,0.790958509484023,0.30411541154225313,0.8635563604365027,0.35174250633299897,0.15726980634834237,0.8723035452798255,-0.3393076883081324,-0.6507181983845296,0.7942427687923334,0.5778855520221597,0.93664727912851,0.8407924591686636,0.495343301416141,0.6095304571977765,0.8738743241734827,0.8972775225608852,1.0,0.4845694765459484,0.34715110442819236,0.06863061350697974,0.9128099032227999,0.5899265493582586,0.7139914189349391,-0.6940350281140802,-0.33473513900577906,0.5008073632831775,-0.5098415259181499,-0.8485004291361335,-0.6977342524713291,0.5534277556607844,0.8460824505556445,0.054881429645361864,0.009119330302045337,-0.3561096205730833,-0.7386115908460194,0.8668399237323899,0.8626688802945996,-0.5798095879077222,-0.11566618690721849,-0.8233476667741044,0.894259873128653,0.8869425467888812,0.4536974832175389,-0.8392740666038411,-0.7227401475605644,-0.8131447024942037,0.8303981015093308,0.8361971404095084,0.8412644499332036,0.7757687850804798,0.22084640390376284,0.1489792547153293,0.7448510488380141,0.8837847285637527,0.2678941517174095,-0.9009016509734551,0.6040214591918545,0.8882906175907207,0.8752165605225289,0.7447802360899948,0.8633830525453365,0.5597914670838683,0.6812482924597968,0.2597286082972146,0.7520732039704083,0.9068043484523038,0.27752345215135654,0.8395388473339234,0.5354367654094688,-0.39895700413510377,-0.7979963036650558,-0.06432749468864045,0.5324760811538474,0.41358722600377495,-0.4626059914936805,0.7730261193409618,-0.18978949780562088,0.9666371120503802,0.6862279275535069,-0.06240425159768943,0.6773253490347704,0.6837825642712115,-0.6271552789116088,0.8362362738795452,0.7748668010277449,-0.9007333012641601,-0.484771483781922,0.8263761222361832,-0.7606671628588403,-0.3879751283156832,0.8680402749658845
CSCO,0.5208905521364897,0.6216167323324426,0.6801866539378941,0.06191910135711395,0.576334045420751,0.41632818351940054,-0.6910788017769535,0.32404582190978676,0.6948847217331322,0.4808429073309832,0.28620460497970324,0.6499529040132784,0.36743040904795365,0.0008270782556031275,0.6556157699313852,-0.21880976849074976,-0.4292080176892705,0.6871878383752297,0.7397421092292698,0.569528049753469,0.5890923654467994,0.6629490661630116,0.7357657257638239,0.6178359045084847,0.5324343111812868,0.4845694765459484,1.0,0.2862454507399766,-0.1453809238737118,0.5095016784595287,0.6148186616836556,0.4100640028987138,-0.5509085452533136,-0.3996898790629195,0.041322099086971875,-0.16506425152784307,-0.5775964095955455,-0.38853840446466187,0.49631057453981964,0.4836192493591513,0.1788275728724085,-0.1245098670899474,-0.13428956243176346,-0.5557309208906629,0.6840463272959119,0.6878153446975905,-0.5212089259551108,0.045250719432688026,-0.4280816550099492,0.506951562663843,0.6775233410627346,0.2758420475820031,-0.5078925206400139,-0.35682546847407304,-0.7778243588190772,0.5624476110737905,0.6373680380220278,0.4266620157093696,0.65159567425783,0.26119927521450553,0.01607653843142317,0.32603772283352633,0.6327914127142242,0.2203163100695063,-0.5375684582962131,0.6112409311189072,0.4894380449573364,0.4796872401159494,0.5260217829753546,0.70069476126994,0.6410030970968591,0.7620198486859044,0.6411976678050388,0.42655280418839964,0.6127918690911447,0.4763855036139859,0.6192137493370992,0.19757887893775386,-0.20640850564095362,-0.48078786916199906,-0.22220751000179848,0.552901545753496,0.22296652140862772,-0.6171625395889448,0.518769231818849,-0.09278086698666636,0.558829785204807,0.7618177183355958,-0.3760270438894135,0.7011545279593681,0.7283016977424008,-0.18507628321585806,0.6932732881003137,0.550379023929904,-0.6240298660970617,-0.18077778970099867,0.710190504112463,-0.7755743548983808,-0.0032076764223528454,0.5106267162067397
CSGP,0.5618619350325704,0.40936698765792345,0.5750326043901599,0.1709075025674255,0.3927119057705684,0.4515279215577771,-0.33246989370465035,0.09539737390542748,0.5956942532146883,0.508435670563522,-0.047264732057138895,0.6084913567520112,0.23988113320473328,0.5106294411075429,0.6321091068920164,-0.01615833134335998,-0.0336742123661603,0.36508340326042793,0.491426593196202,0.43213559516032557,0.471586214574962,0.2877092008236119,0.5617496251134915,0.5190761323415963,0.5499846920713373,0.34715110442819236,0.2862454507399766,1.0,0.770838217676628,0.5833810111905162,0.5671900623274371,0.7945390231431105,-0.07880525390050859,0.24035032222546662,0.5900445621715846,0.22370368475530178,-0.2660431637959129,-0.15533927270999612,0.06680925101485786,0.4778706235565534,0.3002489328434969,-0.002237684197207394,-0.20751534291808618,-0.40244900174196124,0.49537564388824007,0.496522326244708,0.3298687557440401,0.34091368534668637,-0.3164643161629792,0.4638934073269798,0.44448545685560537,0.7730442151959919,-0.1420801790366858,-0.4054373774996051,-0.3348318686541828,0.6785267175133297,0.6177427568727211,0.43773025623020917,0.5109695756700491,0.4595905172575348,0.3328484688913187,0.12543731701812783,0.4906638211754586,0.5150008071846143,-0.27762839868163874,0.7541285048836722,0.5491260634556097,0.4609392732116607,0.7228135560572824,0.5607571358403698,0.6537817166474983,0.37397437762111946,0.45092494075623574,0.5595542959293164,0.49056769035822984,0.5738378802857756,0.5546935241096629,0.1238701560748234,0.14322237798838489,-0.22223343415898222,0.06791880832524944,-0.2226814756780965,0.38921577497609855,-0.157487728169086,0.04903865052843467,0.35235997481181686,0.48993607205548767,0.36423426071211756,-0.35662843195559113,0.5877369071220606,0.552774949808001,0.01738606505714124,0.578138008084664,0.4709533181843473,-0.3237502759046245,-0.3027509046207215,0.5628694661343255,-0.35792932627064855,0.0533602322155639,0.578382955420443
CSX,0.35808803259378014,0.19161538320777982,0.19269964296257558,0.3219932402087046,0.08649512456426824,0.23521120124688702,0.06373064272085985,0.13510423020145154,0.25925477729817337,0.2935069645747079,-0.2754012600201067,0.2567043013330112,0.2063662423670856,0.5652856082683074,0.2942097002753863,0.22774074902116903,0.27748921497714957,0.031750773029861595,0.12514427060757743,0.1405567074690509,0.08064410812939381,-0.05055660319236005,0.22395138933371833,0.20145445230717848,0.278119188725163,0.06863061350697974,-0.1453809238737118,0.770838217676628,1.0,0.28563151963302924,0.24255866087210542,0.5590701487866873,0.28418888258913183,0.5062238746275367,0.5480200542053668,0.3794880864929802,0.05873477864902663,0.12345356890091617,-0.20769386897550593,0.26964322324797296,0.4041732770019646,0.2089954929189927,0.01127513699828827,-0.114358500719405,0.15219902647787711,0.15528144076868153,0.5739871469755038,0.4145421722942362,0.01672832802884239,0.1730761425750096,0.07292793354382889,0.6592477719662476,0.08859176117755954,-0.20294135092913912,0.08270423963209454,0.33615996943512577,0.2983167224282085,0.23381460480138072,0.18146621494907406,0.4798673722558138,0.38755927154406183,-0.06503881001571984,0.19915484120622207,0.42377638363525694,-0.001885647865166784,0.47969962776301195,0.2857073747027184,0.18689388353880299,0.4225499711585644,0.217197165473912,0.39576731143614746,0.028526255319602505,0.2797101968630331,0.34100263060625824,0.2180778209657258,0.3300966496910848,0.23271981426304358,-0.09692799435094535,0.35543013472771023,0.095348565248482,0.19589307810778522,-0.4727442343798226,0.13276487285247904,0.14110846377260408,-0.14346725451942338,0.2879083195847059,0.1693591368948786,-0.01367929295848946,-0.21324782769572126,0.31073087117602155,0.2720135211078534,0.25300058901408695,0.2357547412187849,0.21126462740886995,0.048292049976641,-0.05953049940989469,0.20775244747925034,0.0746390551487995,0.14550261281201146,0.27169485473828936
CTAS,0.7901988825454134,0.5363387852696754,0.9368537433851895,0.03399363657044206,0.3492857573222093,0.38652038000098204,-0.7594324941578371,-0.16890515324205163,0.8416595658381735,0.7551480951831223,0.3408845449120139,0.9109006521663645,0.30966316425073165,0.2145026503969494,0.9179076685356165,-0.2738687267960809,-0.5896432772518986,0.7848639080879458,0.6768609721282091,0.886766857686179,0.8874561742922922,0.5416792584248739,0.7133330303217617,0.8980178393660355,0.8995596102923588,0.9128099032227999,0.5095016784595287,0.5833810111905162,0.28563151963302924,1.0,0.663828672800074,0.8119620510081337,-0.6041761596473978,-0.2322869757188815,0.6404698793018535,-0.40522738599031866,-0.7948801898516892,-0.523853904391858,0.5441679205312094,0.842620733238184,0.0726650746246699,-0.06315696827668843,-0.446356665599389,-0.686760256600311,0.8687173291188334,0.8653152431087053,-0.347845736807863,-0.012564217407324982,-0.8226714410932595,0.9192159045541561,0.9017258728811478,0.6252136427437724,-0.7225481370056911,-0.6599345495043453,-0.7697487391532586,0.9031577162600443,0.8711516712533288,0.8912107385664718,0.8199652825264258,0.2551967976971137,0.27552795157428756,0.6329249486910232,0.8775045385368166,0.4057873353043072,-0.8370855685675445,0.6886555584559448,0.9029566249463584,0.8530504792507684,0.8368632670871399,0.882405813381972,0.6297417296762765,0.6979865924003661,0.3004256786725293,0.8413441568060875,0.8678373983319674,0.4694882000541837,0.8818936143316555,0.4860173677077133,-0.23118348566573863,-0.7440773989959997,-0.06354061978445355,0.40440935040760423,0.5367084975691931,-0.38285401327923213,0.6407734305600737,0.026223497358468476,0.9349239555116914,0.6307465340225498,-0.10949452257754673,0.6898188058904161,0.7121326745042083,-0.5667139364023096,0.8873445347581022,0.8225868622923102,-0.8546885283639386,-0.5505628778441506,0.8501635038145721,-0.7075740214503737,-0.36904217547162443,0.8668552527773544
CTSH,0.6068933552677427,0.7175631945782712,0.769470636205967,0.13870091442229027,0.5315381674070917,0.7351931631023726,-0.6677395068276105,0.23813333173862813,0.7760636431926483,0.5577162933118647,0.2707583749841158,0.7890447433307726,0.24366909829249717,0.28723283182317405,0.7160341530789631,-0.3223217730502087,-0.42937128590584933,0.8097012594642109,0.8421192365976521,0.656147576795473,0.7156120634204229,0.8141896977412945,0.8620490166679978,0.8184933379766833,0.6688613306540914,0.5899265493582586,0.6148186616836556,0.5671900623274371,0.24255866087210542,0.663828672800074,1.0,0.7090161662125717,-0.41258351808675053,-0.25877103286814,0.21434958777107047,0.1513082400035867,-0.6715093465540097,-0.4836770263292548,0.5836978447555927,0.643142865726256,0.04540016391650184,-0.08207853898999545,-0.21222519427923695,-0.5447728685612924,0.723294597433989,0.7238721198741572,-0.32001920897998565,0.30957517264309276,-0.5772616912229248,0.6832451344929845,0.7925345860974978,0.41265497201576773,-0.4106552974906165,-0.3762702673649689,-0.6459412151960389,0.7641032110163067,0.7933920831586925,0.5704269193809408,0.8934255227251079,0.4497274132312311,0.11462220161573303,0.595218360906519,0.690838635122297,0.33596640285062934,-0.5910732747856745,0.7038384789112977,0.6051993894862823,0.7161964466414074,0.7728242375789639,0.7215736559896312,0.8113020362800506,0.8439019436548529,0.5705605743699604,0.5575240092760412,0.6273867866825997,0.6610528826980897,0.8072747951690322,0.4702638708556597,-0.26859758667923883,-0.404730085619413,0.1288638360006162,0.39547705628382934,0.5733613366241819,-0.2726067225371982,0.3589090329943858,0.09326855386102957,0.6953521909411631,0.8324850852002779,-0.11859736642745654,0.7290618058881252,0.6454033631440784,-0.23276122788839346,0.7238423143539925,0.5751235960239148,-0.6633885363834722,-0.06416579451320567,0.7792585713300361,-0.7158341026571923,0.15694202523100997,0.7504179779276251
DDOG,0.8016654632037238,0.6305681955515157,0.7900389489973643,0.2900255211924121,0.321623512840845,0.5522731759893337,-0.6163761014645739,0.09412410733134155,0.8390727433606266,0.788341037677686,-0.048640911304718794,0.8308007463631151,0.42133174965376435,0.5188117519282626,0.8489933742362165,-0.17238966864517855,-0.32733085091130787,0.6598429507807249,0.6042880001401768,0.7490764498987439,0.6670679603319486,0.39664862007949037,0.6699639253841358,0.7683088145462084,0.8178167108273582,0.7139914189349391,0.4100640028987138,0.7945390231431105,0.5590701487866873,0.8119620510081337,0.7090161662125717,1.0,-0.28591573850140656,0.1208317507689495,0.5755462901683182,-0.030011929278073512,-0.5761399056168321,-0.4818577338378616,0.24472811691445348,0.7489808804148269,0.3416541238093052,0.1041963905313945,-0.21121176338371142,-0.6922030383978971,0.7508181073836211,0.7529253820765552,-0.10337035068022513,0.3096585398286331,-0.5421581588138333,0.6931089239265251,0.7130846717961995,0.7379812330990989,-0.49896192256830824,-0.5517719260473045,-0.5767264464003138,0.8539884815717411,0.8638183799935097,0.6611880579236938,0.7644667414411416,0.5459570213867855,0.3901861349805881,0.49431012143425257,0.7697171903635626,0.5795696340194024,-0.6274643894400376,0.8685159810778864,0.8150730632378337,0.7516856494914518,0.8727581525215965,0.8098421748830114,0.7904718724438787,0.596464524815863,0.5384951752961816,0.7430281514380022,0.7737826418154513,0.5470893130591943,0.787121320983741,0.2919912465886218,0.0012276400292506738,-0.49660319320620483,0.09596227608359971,0.042858675291579766,0.4054667457621305,-0.29559510221889895,0.4090676254141026,0.08241781810350686,0.7973514523196545,0.6021334236427979,-0.32643321421578525,0.773641724897359,0.7372080240162384,-0.20883619052998437,0.7776920251780896,0.6398760882711646,-0.6118588432833709,-0.3251373512761407,0.8098771377869655,-0.6173188719757927,-0.011060981092051113,0.8308254133315492
DLTR,-0.28625466065320315,-0.23495414302703838,-0.6668425161973136,0.451733541867475,-0.3494049305661079,-0.22886252200985077,0.7934413905355634,0.3779061074847881,-0.5023207804158912,-0.32228239779155393,-0.6014809818175479,-0.5380972524546791,0.07493053226999204,0.3775504376446744,-0.571403960133139,0.5122645831682169,0.7063607822689224,-0.5112593386184011,-0.5661237074935499,-0.5797468720490615,-0.7849446679211756,-0.598556389081742,-0.4314293778537615,-0.6160388806371847,-0.4807067838334767,-0.6940350281140802,-0.5509085452533136,-0.07880525390050859,0.28418888258913183,-0.6041761596473978,-0.41258351808675053,-0.28591573850140656,1.0,0.7655392844456026,-0.05965064201423546,0.5562113039713601,0.6510232614673557,0.6500714451965716,-0.6597382315953304,-0.3915589030289596,0.34622832856860986,0.47277124051984276,0.4644466705309868,0.5267125811358309,-0.6157685972613294,-0.6084357333321521,0.5883541058648138,0.5793888244058037,0.8305206489104044,-0.6147781849759577,-0.669492313854778,-0.029617833762328873,0.5755182077409179,0.5476550121166163,0.7652031290943756,-0.5490712661037987,-0.46272150776944704,-0.45916216039479685,-0.5001190670026329,0.21002231066736501,0.3310237161806411,-0.3462141145628831,-0.5403918021265119,0.20289751222985442,0.6320496466854677,-0.2763607103242191,-0.45954093683426084,-0.5435020224395409,-0.37205912442503125,-0.560238203851783,-0.24999449564793028,-0.5638556957452209,-0.05394086187544446,-0.318602555967314,-0.5669960465731322,-0.16665984270875553,-0.5645279718940746,-0.6466545523720432,0.7114749894398801,0.736519396125596,0.26478599659727464,-0.5847892370711628,-0.4338567024380641,0.6959467304120002,-0.487193623916182,0.06138706926489226,-0.6671468355559533,-0.6132063216917685,0.09486273266754779,-0.41480183080922345,-0.3852915250443691,0.729827614480515,-0.5928497723507908,-0.47680478564418977,0.8243603435520287,0.6208672899616122,-0.5054720236235306,0.7429492415880432,0.3509419026932273,-0.6648897893433827
DXCM,0.11043095461956828,0.06282513707899187,-0.31576661469130185,0.6623711579297388,-0.3814230003825125,-0.06733935344843492,0.5419923789175265,0.4239864922919895,-0.13829516832670194,0.10190987945228665,-0.7617166291069086,-0.18729287325108826,0.42311251957697565,0.6266788032631176,-0.1662879758656495,0.47678456547277953,0.5325265513831675,-0.2758446894488148,-0.4203761727780533,-0.18627581638690552,-0.5459447923738324,-0.6381020976089316,-0.2908597731461751,-0.32768128603321195,-0.0974523826004363,-0.33473513900577906,-0.3996898790629195,0.24035032222546662,0.5062238746275367,-0.2322869757188815,-0.25877103286814,0.1208317507689495,0.7655392844456026,1.0,0.20955879005565498,0.41629419345546337,0.4455471797377479,0.45387886002588496,-0.7208033887699488,-0.0815796164280584,0.61510123789804,0.6300695636009467,0.5007943123372111,0.16451137266278898,-0.3228243769929415,-0.3141371198089829,0.577063074234334,0.6506551212009375,0.6246882968342614,-0.26706796580991926,-0.38986216445340044,0.38052348486969256,0.2694411812920714,0.3180835968087003,0.5224671810411946,-0.20728051014167675,-0.11551569352493499,-0.15068075551389462,-0.2710714536032979,0.4644819178653302,0.5610460311342603,-0.12002082201334828,-0.18804382119130894,0.4882524502450369,0.3393058973530841,0.11207354650323408,-0.04555641256942545,-0.24307724438045833,0.02698193885700607,-0.17688767592517943,0.04948167362061374,-0.4004027711497706,0.1355584340156708,0.024611475343338057,-0.14664271261511677,-0.09550818294976882,-0.2435814017951902,-0.5747809641772429,0.7866564356405286,0.5128022835785037,0.2991868583031645,-0.5676646346247354,-0.3781235529857644,0.49381086214890507,-0.18901769719859532,-0.05721880510507765,-0.2841184655527595,-0.37338931532280883,-0.12992193986329195,-0.022621486089093836,-0.04230278947187836,0.6867909500226135,-0.2695224431154973,-0.2550680788643284,0.5477342946689117,0.42884220598165385,-0.10662970968260956,0.48127109647943755,0.2925328614969667,-0.32396916976462486
EA,0.5725818385213624,0.2008933115921274,0.5200579140769155,0.13948195860006993,0.05724681827329106,0.06989316747218108,-0.20901861423696125,-0.17003678483888815,0.43016735452159444,0.5167054884171973,0.07818838769278225,0.5189791728125931,0.3119738974403838,0.43457194298071916,0.5581628505414788,0.10531729961902758,-0.08779488181866556,0.33276062761825614,0.22742268039971955,0.5296652609382732,0.39230960418763977,0.06597487620989961,0.33219100739950874,0.4852209018678135,0.589655866764581,0.5008073632831775,0.041322099086971875,0.5900445621715846,0.5480200542053668,0.6404698793018535,0.21434958777107047,0.5755462901683182,-0.05965064201423546,0.20955879005565498,1.0,-0.11861814265957214,-0.3222128308200155,-0.028477834020551752,0.17064922572787605,0.5233269891837532,0.27910241293032784,0.2193872285216507,-0.24901291639962167,-0.2938906286053818,0.4768027730540357,0.4724530757981755,0.16275801968847853,0.20140634557988227,-0.33930053314731723,0.5876101399031255,0.44118016247904673,0.6977167536468427,-0.33430274130291726,-0.47775587758260346,-0.24763579269379252,0.5444490656471823,0.4939047468256304,0.6453469669015927,0.3597433009399914,0.22592517477888405,0.38681139288395133,0.2795600961427204,0.5071559245632299,0.37558667632752624,-0.37199977488337027,0.451998044335466,0.6185740134187082,0.5313810609057956,0.5761994410567377,0.4948104784998907,0.3311428994456099,0.19670498762101976,0.08335444282260063,0.6064529695962575,0.5098010026206434,0.2928310000530272,0.461078130081968,0.10023687679622352,0.12595748585043184,-0.27176567833062304,0.08918106791736578,-0.06972814499845173,0.2522809449108031,0.06111536056037419,0.32504059971512594,0.23035559082145063,0.5413943189406129,0.0871134860854103,0.0599292871396598,0.3131850943059309,0.4291711025947204,-0.15089014770884854,0.5060444136403629,0.6228208648615363,-0.337109494296846,-0.3882484069706896,0.4133100084219611,-0.10464332327168813,-0.35389981531696774,0.4258228615471174
EBAY,-0.12444274052156491,0.17437610824692967,-0.34421037892535805,0.3747882303546369,-0.03889566687073874,0.38947782393447666,0.438199181133332,0.5099759691964775,-0.2053600050072241,-0.18520294316096017,-0.411816076371725,-0.2534554227592623,0.13499799527934425,0.40722956234462093,-0.30945886720895227,0.24747164549639084,0.568874711613731,-0.19135418135187335,-0.07161424690191297,-0.3297268026964864,-0.45558324176516746,-0.017054324484382724,-0.0075510726536790135,-0.22201344164289977,-0.29224125373904286,-0.5098415259181499,-0.16506425152784307,0.22370368475530178,0.3794880864929802,-0.40522738599031866,0.1513082400035867,-0.030011929278073512,0.5562113039713601,0.41629419345546337,-0.11861814265957214,1.0,0.3992522880450906,0.39662122672240757,-0.28846151808963083,-0.2419819687669086,0.3125971829710756,0.3019598859826283,0.47979585348694487,0.30690887714141313,-0.31191893233945006,-0.3061182254511033,0.5047897270531849,0.6283204210288654,0.5546322564819265,-0.37632758047158293,-0.3254362844267575,0.0180230542946849,0.5092520515731064,0.31384842716781597,0.4569989994165486,-0.27697651978554105,-0.19937208661362887,-0.37176442016328076,-0.12175925837627388,0.39631217638147737,0.08024947987460153,-0.17735873335298807,-0.3088147292855622,0.11817841366253153,0.4943261386189722,0.05536292421608031,-0.3155177340414361,-0.22331812535659765,-0.08551001798890187,-0.2903189300347837,0.16289567586665638,-0.11800001208470969,0.2921797140289336,-0.2838333312720785,-0.32880840011077656,0.13460251391442624,-0.21510143743624166,-0.2880291181440299,0.33239844382869527,0.6878936579957525,0.4386942369283695,-0.3499173948353149,-0.1519357915856113,0.46142960080934003,-0.43343456508215467,0.18546589022307802,-0.377716882605171,-0.053621710433590056,0.010317783776195492,0.013798312210510404,-0.09116126837409141,0.6925705204544547,-0.30479554734484027,-0.28113392642156915,0.5029879764826715,0.6570629060584925,-0.21352171006224285,0.36586988886355476,0.6799614300304115,-0.24745549276107015
ENPH,-0.7467697064776107,-0.5801045192857052,-0.8346361954468043,0.02939611576057377,-0.1755641395786891,-0.32930409517299125,0.8742221635573977,0.045178567766612165,-0.8041001351053946,-0.7168828365103439,-0.27936208351548103,-0.8649263639004464,-0.31638224948285293,-0.10173918499995953,-0.8139524204730738,0.26992512251824496,0.5671729773229717,-0.8672132350014479,-0.6324766316131154,-0.864939942828612,-0.7909257797690893,-0.6375945703680996,-0.7672737419404965,-0.854122485128255,-0.8560463941167086,-0.8485004291361335,-0.5775964095955455,-0.2660431637959129,0.05873477864902663,-0.7948801898516892,-0.6715093465540097,-0.5761399056168321,0.6510232614673557,0.4455471797377479,-0.3222128308200155,0.3992522880450906,1.0,0.6910764843338568,-0.5788891721060178,-0.822987031336856,-0.044118449826192944,-0.00866384737655738,0.45772115538269115,0.7635962231850274,-0.8746801301839336,-0.871787671917511,0.7238706331243907,0.0775894913005915,0.7987962680171086,-0.7999835615505375,-0.8451821072687166,-0.4086917280025942,0.8527986178722675,0.7356433688727326,0.8383024442916186,-0.7583440065279863,-0.8181411989950277,-0.7995155881623438,-0.8269046829744442,-0.11520201932343857,-0.235525298580014,-0.7321996074803108,-0.8928900567023635,-0.3616425459389313,0.9384011125082059,-0.558808782320835,-0.8364514977632984,-0.8487591499870495,-0.7130976180648058,-0.8549759105061194,-0.5175143493041171,-0.7224012585449028,-0.3485353418169304,-0.7555367944919583,-0.8183622670649819,-0.20700527200229835,-0.8165670358044409,-0.39542397989260875,0.33788145775235234,0.7965272229105942,0.21315195465306722,-0.5804343166254524,-0.3354104622855229,0.4142871842260365,-0.7927518925081717,0.2975914199380173,-0.8637461285244997,-0.6774197741619071,0.1229949853872532,-0.6425324600606273,-0.7114445541493247,0.6757780219181369,-0.8522417441167432,-0.8398704976630313,0.9243977098859735,0.3650098892205594,-0.760988026798614,0.8210352946693987,0.4587554233822643,-0.7261668493121165
EXC,-0.487648460622052,-0.31759199801300747,-0.6095476734067293,0.1324515087181629,-0.10934982687449857,-0.3006690927444496,0.8563139760769359,0.14163172346459063,-0.6494586308655498,-0.590957073285591,-0.16607291132172466,-0.6166148652884845,-0.12859662282267326,-0.054171071591694875,-0.6148058276479931,0.38250076017699347,0.48335890621990857,-0.5864597678167726,-0.41108757113956496,-0.6297446344509936,-0.6269277746795514,-0.4146806771935393,-0.4656663877239829,-0.6115301382052633,-0.617996159572545,-0.6977342524713291,-0.38853840446466187,-0.15533927270999612,0.12345356890091617,-0.523853904391858,-0.4836770263292548,-0.4818577338378616,0.6500714451965716,0.45387886002588496,-0.028477834020551752,0.39662122672240757,0.6910764843338568,1.0,-0.3633278200742365,-0.5579958636923074,0.08130288771214415,0.11214914304142759,0.33134673965215694,0.6826091436075049,-0.6727364798211042,-0.6696543688616827,0.652819298139237,0.24873196129667474,0.6582342582848901,-0.5218170983391586,-0.5861136424391457,-0.18822561631837167,0.6275346650834494,0.6616238840265932,0.7222840953704656,-0.6160665215374019,-0.6301431256743041,-0.4368420205900497,-0.5780406629797452,-0.07274683100759706,0.0469868617192961,-0.5123303548131308,-0.6345956076567816,-0.11747270419883223,0.6995382425536436,-0.4856674359004156,-0.58017706275406,-0.6408985864534877,-0.5153447169664226,-0.6360129879314116,-0.4019026566353393,-0.4911783127161992,-0.26491377463869864,-0.3826681953034638,-0.6225820846762774,-0.09367307322842461,-0.5788532268605971,-0.4055662771351127,0.518592167618582,0.7388577639833347,0.16325017773978365,-0.417687759385791,-0.21913225612729795,0.6053948856393275,-0.5249961184480125,0.2659833640601685,-0.6922915129756986,-0.6074332896046422,0.3245238311412303,-0.5198951178276439,-0.4607264474185875,0.5575335626871589,-0.60689145305241,-0.4944818990437294,0.7279542741879679,0.36003408240788587,-0.5521698480123992,0.806250499528178,0.2591713306205866,-0.6851993570697604
